"48.365294896995, -18.8286883551451","48.4371601197246, -18.8286883551451","48.4371601197246, -18.7568231324156","48.365294896995, -18.7568231324156"
"48.365294896995, -18.9005535778747","48.4371601197246, -18.9005535778747","48.4371601197246, -18.8286883551451","48.365294896995, -18.8286883551451"
"48.365294896995, -18.9724188006042","48.4371601197246, -18.9724188006042","48.4371601197246, -18.9005535778747","48.365294896995, -18.9005535778747"
"48.365294896995, -19.0442840233338","48.4371601197246, -19.0442840233338","48.4371601197246, -18.9724188006042","48.365294896995, -18.9724188006042"
"48.365294896995, -19.1161492460634","48.4371601197246, -19.1161492460634","48.4371601197246, -19.0442840233338","48.365294896995, -19.0442840233338"
"48.365294896995, -19.1880144687929","48.4371601197246, -19.1880144687929","48.4371601197246, -19.1161492460634","48.365294896995, -19.1161492460634"
"48.365294896995, -19.2598796915225","48.4371601197246, -19.2598796915225","48.4371601197246, -19.1880144687929","48.365294896995, -19.1880144687929"
"48.365294896995, -19.3317449142521","48.4371601197246, -19.3317449142521","48.4371601197246, -19.2598796915225","48.365294896995, -19.2598796915225"
"48.365294896995, -19.4036101369816","48.4371601197246, -19.4036101369816","48.4371601197246, -19.3317449142521","48.365294896995, -19.3317449142521"
"48.365294896995, -19.4754753597112","48.4371601197246, -19.4754753597112","48.4371601197246, -19.4036101369816","48.365294896995, -19.4036101369816"
"48.365294896995, -19.5473405824407","48.4371601197246, -19.5473405824407","48.4371601197246, -19.4754753597112","48.365294896995, -19.4754753597112"
"48.365294896995, -19.6192058051703","48.4371601197246, -19.6192058051703","48.4371601197246, -19.5473405824407","48.365294896995, -19.5473405824407"
"48.365294896995, -19.6910710278999","48.4371601197246, -19.6910710278999","48.4371601197246, -19.6192058051703","48.365294896995, -19.6192058051703"
"48.365294896995, -19.7629362506294","48.4371601197246, -19.7629362506294","48.4371601197246, -19.6910710278999","48.365294896995, -19.6910710278999"
"48.365294896995, -19.834801473359","48.4371601197246, -19.834801473359","48.4371601197246, -19.7629362506294","48.365294896995, -19.7629362506294"
"48.365294896995, -19.9066666960885","48.4371601197246, -19.9066666960885","48.4371601197246, -19.834801473359","48.365294896995, -19.834801473359"
"48.365294896995, -19.9785319188181","48.4371601197246, -19.9785319188181","48.4371601197246, -19.9066666960885","48.365294896995, -19.9066666960885"
"48.365294896995, -20.0503971415477","48.4371601197246, -20.0503971415477","48.4371601197246, -19.9785319188181","48.365294896995, -19.9785319188181"
"48.365294896995, -20.1222623642772","48.4371601197246, -20.1222623642772","48.4371601197246, -20.0503971415477","48.365294896995, -20.0503971415477"
"48.365294896995, -20.1941275870068","48.4371601197246, -20.1941275870068","48.4371601197246, -20.1222623642772","48.365294896995, -20.1222623642772"
"48.365294896995, -20.2659928097364","48.4371601197246, -20.2659928097364","48.4371601197246, -20.1941275870068","48.365294896995, -20.1941275870068"
"48.365294896995, -20.3378580324659","48.4371601197246, -20.3378580324659","48.4371601197246, -20.2659928097364","48.365294896995, -20.2659928097364"
"48.365294896995, -20.4097232551955","48.4371601197246, -20.4097232551955","48.4371601197246, -20.3378580324659","48.365294896995, -20.3378580324659"
"48.365294896995, -20.481588477925","48.4371601197246, -20.481588477925","48.4371601197246, -20.4097232551955","48.365294896995, -20.4097232551955"
"48.365294896995, -20.5534537006546","48.4371601197246, -20.5534537006546","48.4371601197246, -20.481588477925","48.365294896995, -20.481588477925"
"48.365294896995, -20.6253189233842","48.4371601197246, -20.6253189233842","48.4371601197246, -20.5534537006546","48.365294896995, -20.5534537006546"
"48.365294896995, -20.6971841461137","48.4371601197246, -20.6971841461137","48.4371601197246, -20.6253189233842","48.365294896995, -20.6253189233842"
"48.365294896995, -20.7690493688433","48.4371601197246, -20.7690493688433","48.4371601197246, -20.6971841461137","48.365294896995, -20.6971841461137"
"48.365294896995, -20.8409145915729","48.4371601197246, -20.8409145915729","48.4371601197246, -20.7690493688433","48.365294896995, -20.7690493688433"
"48.365294896995, -20.9127798143024","48.4371601197246, -20.9127798143024","48.4371601197246, -20.8409145915729","48.365294896995, -20.8409145915729"
"48.365294896995, -20.984645037032","48.4371601197246, -20.984645037032","48.4371601197246, -20.9127798143024","48.365294896995, -20.9127798143024"
"48.365294896995, -21.0565102597615","48.4371601197246, -21.0565102597615","48.4371601197246, -20.984645037032","48.365294896995, -20.984645037032"
"48.365294896995, -21.1283754824911","48.4371601197246, -21.1283754824911","48.4371601197246, -21.0565102597615","48.365294896995, -21.0565102597615"
"48.365294896995, -21.2002407052207","48.4371601197246, -21.2002407052207","48.4371601197246, -21.1283754824911","48.365294896995, -21.1283754824911"
"48.4371601197246, -18.3256317960382","48.5090253424541, -18.3256317960382","48.5090253424541, -18.2537665733086","48.4371601197246, -18.2537665733086"
"48.4371601197246, -18.3974970187678","48.5090253424541, -18.3974970187678","48.5090253424541, -18.3256317960382","48.4371601197246, -18.3256317960382"
"48.4371601197246, -18.4693622414973","48.5090253424541, -18.4693622414973","48.5090253424541, -18.3974970187678","48.4371601197246, -18.3974970187678"
"48.4371601197246, -18.5412274642269","48.5090253424541, -18.5412274642269","48.5090253424541, -18.4693622414973","48.4371601197246, -18.4693622414973"
"48.4371601197246, -18.6130926869564","48.5090253424541, -18.6130926869564","48.5090253424541, -18.5412274642269","48.4371601197246, -18.5412274642269"
"48.4371601197246, -18.684957909686","48.5090253424541, -18.684957909686","48.5090253424541, -18.6130926869564","48.4371601197246, -18.6130926869564"
"48.4371601197246, -18.7568231324156","48.5090253424541, -18.7568231324156","48.5090253424541, -18.684957909686","48.4371601197246, -18.684957909686"
"48.4371601197246, -18.8286883551451","48.5090253424541, -18.8286883551451","48.5090253424541, -18.7568231324156","48.4371601197246, -18.7568231324156"
"48.4371601197246, -18.9005535778747","48.5090253424541, -18.9005535778747","48.5090253424541, -18.8286883551451","48.4371601197246, -18.8286883551451"
"48.4371601197246, -18.9724188006042","48.5090253424541, -18.9724188006042","48.5090253424541, -18.9005535778747","48.4371601197246, -18.9005535778747"
"48.4371601197246, -19.0442840233338","48.5090253424541, -19.0442840233338","48.5090253424541, -18.9724188006042","48.4371601197246, -18.9724188006042"
"48.4371601197246, -19.1161492460634","48.5090253424541, -19.1161492460634","48.5090253424541, -19.0442840233338","48.4371601197246, -19.0442840233338"
"48.4371601197246, -19.1880144687929","48.5090253424541, -19.1880144687929","48.5090253424541, -19.1161492460634","48.4371601197246, -19.1161492460634"
"48.4371601197246, -19.2598796915225","48.5090253424541, -19.2598796915225","48.5090253424541, -19.1880144687929","48.4371601197246, -19.1880144687929"
"48.4371601197246, -19.3317449142521","48.5090253424541, -19.3317449142521","48.5090253424541, -19.2598796915225","48.4371601197246, -19.2598796915225"
"48.4371601197246, -19.4036101369816","48.5090253424541, -19.4036101369816","48.5090253424541, -19.3317449142521","48.4371601197246, -19.3317449142521"
"48.4371601197246, -19.4754753597112","48.5090253424541, -19.4754753597112","48.5090253424541, -19.4036101369816","48.4371601197246, -19.4036101369816"
"48.4371601197246, -19.5473405824407","48.5090253424541, -19.5473405824407","48.5090253424541, -19.4754753597112","48.4371601197246, -19.4754753597112"
"48.4371601197246, -19.6192058051703","48.5090253424541, -19.6192058051703","48.5090253424541, -19.5473405824407","48.4371601197246, -19.5473405824407"
"48.4371601197246, -19.6910710278999","48.5090253424541, -19.6910710278999","48.5090253424541, -19.6192058051703","48.4371601197246, -19.6192058051703"
"48.4371601197246, -19.7629362506294","48.5090253424541, -19.7629362506294","48.5090253424541, -19.6910710278999","48.4371601197246, -19.6910710278999"
"48.4371601197246, -19.834801473359","48.5090253424541, -19.834801473359","48.5090253424541, -19.7629362506294","48.4371601197246, -19.7629362506294"
"48.4371601197246, -19.9066666960885","48.5090253424541, -19.9066666960885","48.5090253424541, -19.834801473359","48.4371601197246, -19.834801473359"
"48.4371601197246, -19.9785319188181","48.5090253424541, -19.9785319188181","48.5090253424541, -19.9066666960885","48.4371601197246, -19.9066666960885"
"48.4371601197246, -20.0503971415477","48.5090253424541, -20.0503971415477","48.5090253424541, -19.9785319188181","48.4371601197246, -19.9785319188181"
"48.4371601197246, -20.1222623642772","48.5090253424541, -20.1222623642772","48.5090253424541, -20.0503971415477","48.4371601197246, -20.0503971415477"
"48.4371601197246, -20.1941275870068","48.5090253424541, -20.1941275870068","48.5090253424541, -20.1222623642772","48.4371601197246, -20.1222623642772"
"48.4371601197246, -20.2659928097364","48.5090253424541, -20.2659928097364","48.5090253424541, -20.1941275870068","48.4371601197246, -20.1941275870068"
"48.4371601197246, -20.3378580324659","48.5090253424541, -20.3378580324659","48.5090253424541, -20.2659928097364","48.4371601197246, -20.2659928097364"
"48.4371601197246, -20.4097232551955","48.5090253424541, -20.4097232551955","48.5090253424541, -20.3378580324659","48.4371601197246, -20.3378580324659"
"48.4371601197246, -20.481588477925","48.5090253424541, -20.481588477925","48.5090253424541, -20.4097232551955","48.4371601197246, -20.4097232551955"
"48.4371601197246, -20.5534537006546","48.5090253424541, -20.5534537006546","48.5090253424541, -20.481588477925","48.4371601197246, -20.481588477925"
"48.4371601197246, -20.6253189233842","48.5090253424541, -20.6253189233842","48.5090253424541, -20.5534537006546","48.4371601197246, -20.5534537006546"
"48.4371601197246, -20.6971841461137","48.5090253424541, -20.6971841461137","48.5090253424541, -20.6253189233842","48.4371601197246, -20.6253189233842"
"48.4371601197246, -20.7690493688433","48.5090253424541, -20.7690493688433","48.5090253424541, -20.6971841461137","48.4371601197246, -20.6971841461137"
"48.4371601197246, -20.8409145915729","48.5090253424541, -20.8409145915729","48.5090253424541, -20.7690493688433","48.4371601197246, -20.7690493688433"
"48.5090253424541, -18.1100361278495","48.5808905651837, -18.1100361278495","48.5808905651837, -18.0381709051199","48.5090253424541, -18.0381709051199"
"48.5090253424541, -18.1819013505791","48.5808905651837, -18.1819013505791","48.5808905651837, -18.1100361278495","48.5090253424541, -18.1100361278495"
"48.5090253424541, -18.2537665733086","48.5808905651837, -18.2537665733086","48.5808905651837, -18.1819013505791","48.5090253424541, -18.1819013505791"
"48.5090253424541, -18.3256317960382","48.5808905651837, -18.3256317960382","48.5808905651837, -18.2537665733086","48.5090253424541, -18.2537665733086"
"48.5090253424541, -18.3974970187678","48.5808905651837, -18.3974970187678","48.5808905651837, -18.3256317960382","48.5090253424541, -18.3256317960382"
"48.5090253424541, -18.4693622414973","48.5808905651837, -18.4693622414973","48.5808905651837, -18.3974970187678","48.5090253424541, -18.3974970187678"
"48.5090253424541, -18.5412274642269","48.5808905651837, -18.5412274642269","48.5808905651837, -18.4693622414973","48.5090253424541, -18.4693622414973"
"48.5090253424541, -18.6130926869564","48.5808905651837, -18.6130926869564","48.5808905651837, -18.5412274642269","48.5090253424541, -18.5412274642269"
"48.5090253424541, -18.684957909686","48.5808905651837, -18.684957909686","48.5808905651837, -18.6130926869564","48.5090253424541, -18.6130926869564"
"48.5090253424541, -18.7568231324156","48.5808905651837, -18.7568231324156","48.5808905651837, -18.684957909686","48.5090253424541, -18.684957909686"
"48.5090253424541, -18.8286883551451","48.5808905651837, -18.8286883551451","48.5808905651837, -18.7568231324156","48.5090253424541, -18.7568231324156"
"48.5090253424541, -18.9005535778747","48.5808905651837, -18.9005535778747","48.5808905651837, -18.8286883551451","48.5090253424541, -18.8286883551451"
"48.5090253424541, -18.9724188006042","48.5808905651837, -18.9724188006042","48.5808905651837, -18.9005535778747","48.5090253424541, -18.9005535778747"
"48.5090253424541, -19.0442840233338","48.5808905651837, -19.0442840233338","48.5808905651837, -18.9724188006042","48.5090253424541, -18.9724188006042"
"48.5090253424541, -19.1161492460634","48.5808905651837, -19.1161492460634","48.5808905651837, -19.0442840233338","48.5090253424541, -19.0442840233338"
"48.5090253424541, -19.1880144687929","48.5808905651837, -19.1880144687929","48.5808905651837, -19.1161492460634","48.5090253424541, -19.1161492460634"
"48.5090253424541, -19.2598796915225","48.5808905651837, -19.2598796915225","48.5808905651837, -19.1880144687929","48.5090253424541, -19.1880144687929"
"48.5090253424541, -19.3317449142521","48.5808905651837, -19.3317449142521","48.5808905651837, -19.2598796915225","48.5090253424541, -19.2598796915225"
"48.5090253424541, -19.4036101369816","48.5808905651837, -19.4036101369816","48.5808905651837, -19.3317449142521","48.5090253424541, -19.3317449142521"
"48.5090253424541, -19.4754753597112","48.5808905651837, -19.4754753597112","48.5808905651837, -19.4036101369816","48.5090253424541, -19.4036101369816"
"48.5090253424541, -19.5473405824407","48.5808905651837, -19.5473405824407","48.5808905651837, -19.4754753597112","48.5090253424541, -19.4754753597112"
"48.5090253424541, -19.6192058051703","48.5808905651837, -19.6192058051703","48.5808905651837, -19.5473405824407","48.5090253424541, -19.5473405824407"
"48.5090253424541, -19.6910710278999","48.5808905651837, -19.6910710278999","48.5808905651837, -19.6192058051703","48.5090253424541, -19.6192058051703"
"48.5090253424541, -19.7629362506294","48.5808905651837, -19.7629362506294","48.5808905651837, -19.6910710278999","48.5090253424541, -19.6910710278999"
"48.5090253424541, -19.834801473359","48.5808905651837, -19.834801473359","48.5808905651837, -19.7629362506294","48.5090253424541, -19.7629362506294"
"48.5090253424541, -19.9066666960885","48.5808905651837, -19.9066666960885","48.5808905651837, -19.834801473359","48.5090253424541, -19.834801473359"
"48.5090253424541, -19.9785319188181","48.5808905651837, -19.9785319188181","48.5808905651837, -19.9066666960885","48.5090253424541, -19.9066666960885"
"48.5090253424541, -20.0503971415477","48.5808905651837, -20.0503971415477","48.5808905651837, -19.9785319188181","48.5090253424541, -19.9785319188181"
"48.5090253424541, -20.1222623642772","48.5808905651837, -20.1222623642772","48.5808905651837, -20.0503971415477","48.5090253424541, -20.0503971415477"
"48.5090253424541, -20.1941275870068","48.5808905651837, -20.1941275870068","48.5808905651837, -20.1222623642772","48.5090253424541, -20.1222623642772"
"48.5090253424541, -20.2659928097364","48.5808905651837, -20.2659928097364","48.5808905651837, -20.1941275870068","48.5090253424541, -20.1941275870068"
"48.5090253424541, -20.3378580324659","48.5808905651837, -20.3378580324659","48.5808905651837, -20.2659928097364","48.5090253424541, -20.2659928097364"
"48.5090253424541, -20.4097232551955","48.5808905651837, -20.4097232551955","48.5808905651837, -20.3378580324659","48.5090253424541, -20.3378580324659"
"48.5090253424541, -20.481588477925","48.5808905651837, -20.481588477925","48.5808905651837, -20.4097232551955","48.5090253424541, -20.4097232551955"
"48.5090253424541, -20.5534537006546","48.5808905651837, -20.5534537006546","48.5808905651837, -20.481588477925","48.5090253424541, -20.481588477925"
"48.5808905651837, -16.6008664505287","48.6527557879132, -16.6008664505287","48.6527557879132, -16.5290012277991","48.5808905651837, -16.5290012277991"
"48.5808905651837, -16.6727316732583","48.6527557879132, -16.6727316732583","48.6527557879132, -16.6008664505287","48.5808905651837, -16.6008664505287"
"48.5808905651837, -17.9663056823904","48.6527557879132, -17.9663056823904","48.6527557879132, -17.8944404596608","48.5808905651837, -17.8944404596608"
"48.5808905651837, -18.0381709051199","48.6527557879132, -18.0381709051199","48.6527557879132, -17.9663056823904","48.5808905651837, -17.9663056823904"
"48.5808905651837, -18.1100361278495","48.6527557879132, -18.1100361278495","48.6527557879132, -18.0381709051199","48.5808905651837, -18.0381709051199"
"48.5808905651837, -18.1819013505791","48.6527557879132, -18.1819013505791","48.6527557879132, -18.1100361278495","48.5808905651837, -18.1100361278495"
"48.5808905651837, -18.2537665733086","48.6527557879132, -18.2537665733086","48.6527557879132, -18.1819013505791","48.5808905651837, -18.1819013505791"
"48.5808905651837, -18.3256317960382","48.6527557879132, -18.3256317960382","48.6527557879132, -18.2537665733086","48.5808905651837, -18.2537665733086"
"48.5808905651837, -18.3974970187678","48.6527557879132, -18.3974970187678","48.6527557879132, -18.3256317960382","48.5808905651837, -18.3256317960382"
"48.5808905651837, -18.4693622414973","48.6527557879132, -18.4693622414973","48.6527557879132, -18.3974970187678","48.5808905651837, -18.3974970187678"
"48.5808905651837, -18.5412274642269","48.6527557879132, -18.5412274642269","48.6527557879132, -18.4693622414973","48.5808905651837, -18.4693622414973"
"48.5808905651837, -18.6130926869564","48.6527557879132, -18.6130926869564","48.6527557879132, -18.5412274642269","48.5808905651837, -18.5412274642269"
"48.5808905651837, -18.684957909686","48.6527557879132, -18.684957909686","48.6527557879132, -18.6130926869564","48.5808905651837, -18.6130926869564"
"48.5808905651837, -18.7568231324156","48.6527557879132, -18.7568231324156","48.6527557879132, -18.684957909686","48.5808905651837, -18.684957909686"
"48.5808905651837, -18.8286883551451","48.6527557879132, -18.8286883551451","48.6527557879132, -18.7568231324156","48.5808905651837, -18.7568231324156"
"48.5808905651837, -18.9005535778747","48.6527557879132, -18.9005535778747","48.6527557879132, -18.8286883551451","48.5808905651837, -18.8286883551451"
"48.5808905651837, -18.9724188006042","48.6527557879132, -18.9724188006042","48.6527557879132, -18.9005535778747","48.5808905651837, -18.9005535778747"
"48.5808905651837, -19.0442840233338","48.6527557879132, -19.0442840233338","48.6527557879132, -18.9724188006042","48.5808905651837, -18.9724188006042"
"48.5808905651837, -19.1161492460634","48.6527557879132, -19.1161492460634","48.6527557879132, -19.0442840233338","48.5808905651837, -19.0442840233338"
"48.5808905651837, -19.1880144687929","48.6527557879132, -19.1880144687929","48.6527557879132, -19.1161492460634","48.5808905651837, -19.1161492460634"
"48.5808905651837, -19.2598796915225","48.6527557879132, -19.2598796915225","48.6527557879132, -19.1880144687929","48.5808905651837, -19.1880144687929"
"48.5808905651837, -19.3317449142521","48.6527557879132, -19.3317449142521","48.6527557879132, -19.2598796915225","48.5808905651837, -19.2598796915225"
"48.5808905651837, -19.4036101369816","48.6527557879132, -19.4036101369816","48.6527557879132, -19.3317449142521","48.5808905651837, -19.3317449142521"
"48.5808905651837, -19.4754753597112","48.6527557879132, -19.4754753597112","48.6527557879132, -19.4036101369816","48.5808905651837, -19.4036101369816"
"48.5808905651837, -19.5473405824407","48.6527557879132, -19.5473405824407","48.6527557879132, -19.4754753597112","48.5808905651837, -19.4754753597112"
"48.5808905651837, -19.6192058051703","48.6527557879132, -19.6192058051703","48.6527557879132, -19.5473405824407","48.5808905651837, -19.5473405824407"
"48.5808905651837, -19.6910710278999","48.6527557879132, -19.6910710278999","48.6527557879132, -19.6192058051703","48.5808905651837, -19.6192058051703"
"48.5808905651837, -19.7629362506294","48.6527557879132, -19.7629362506294","48.6527557879132, -19.6910710278999","48.5808905651837, -19.6910710278999"
"48.5808905651837, -19.834801473359","48.6527557879132, -19.834801473359","48.6527557879132, -19.7629362506294","48.5808905651837, -19.7629362506294"
"48.5808905651837, -19.9066666960885","48.6527557879132, -19.9066666960885","48.6527557879132, -19.834801473359","48.5808905651837, -19.834801473359"
"48.5808905651837, -19.9785319188181","48.6527557879132, -19.9785319188181","48.6527557879132, -19.9066666960885","48.5808905651837, -19.9066666960885"
"48.5808905651837, -20.0503971415477","48.6527557879132, -20.0503971415477","48.6527557879132, -19.9785319188181","48.5808905651837, -19.9785319188181"
"48.5808905651837, -20.1222623642772","48.6527557879132, -20.1222623642772","48.6527557879132, -20.0503971415477","48.5808905651837, -20.0503971415477"
"48.5808905651837, -20.1941275870068","48.6527557879132, -20.1941275870068","48.6527557879132, -20.1222623642772","48.5808905651837, -20.1222623642772"
"48.5808905651837, -20.2659928097364","48.6527557879132, -20.2659928097364","48.6527557879132, -20.1941275870068","48.5808905651837, -20.1941275870068"
"48.5808905651837, -20.3378580324659","48.6527557879132, -20.3378580324659","48.6527557879132, -20.2659928097364","48.5808905651837, -20.2659928097364"
"48.5808905651837, -20.4097232551955","48.6527557879132, -20.4097232551955","48.6527557879132, -20.3378580324659","48.5808905651837, -20.3378580324659"
"48.6527557879132, -16.6008664505287","48.7246210106428, -16.6008664505287","48.7246210106428, -16.5290012277991","48.6527557879132, -16.5290012277991"
"48.6527557879132, -16.6727316732583","48.7246210106428, -16.6727316732583","48.7246210106428, -16.6008664505287","48.6527557879132, -16.6008664505287"
"48.6527557879132, -16.7445968959878","48.7246210106428, -16.7445968959878","48.7246210106428, -16.6727316732583","48.6527557879132, -16.6727316732583"
"48.6527557879132, -16.8164621187174","48.7246210106428, -16.8164621187174","48.7246210106428, -16.7445968959878","48.6527557879132, -16.7445968959878"
"48.6527557879132, -16.888327341447","48.7246210106428, -16.888327341447","48.7246210106428, -16.8164621187174","48.6527557879132, -16.8164621187174"
"48.6527557879132, -16.9601925641765","48.7246210106428, -16.9601925641765","48.7246210106428, -16.888327341447","48.6527557879132, -16.888327341447"
"48.6527557879132, -17.0320577869061","48.7246210106428, -17.0320577869061","48.7246210106428, -16.9601925641765","48.6527557879132, -16.9601925641765"
"48.6527557879132, -17.1039230096356","48.7246210106428, -17.1039230096356","48.7246210106428, -17.0320577869061","48.6527557879132, -17.0320577869061"
"48.6527557879132, -17.7507100142017","48.7246210106428, -17.7507100142017","48.7246210106428, -17.6788447914721","48.6527557879132, -17.6788447914721"
"48.6527557879132, -17.8225752369313","48.7246210106428, -17.8225752369313","48.7246210106428, -17.7507100142017","48.6527557879132, -17.7507100142017"
"48.6527557879132, -17.8944404596608","48.7246210106428, -17.8944404596608","48.7246210106428, -17.8225752369313","48.6527557879132, -17.8225752369313"
"48.6527557879132, -17.9663056823904","48.7246210106428, -17.9663056823904","48.7246210106428, -17.8944404596608","48.6527557879132, -17.8944404596608"
"48.6527557879132, -18.0381709051199","48.7246210106428, -18.0381709051199","48.7246210106428, -17.9663056823904","48.6527557879132, -17.9663056823904"
"48.6527557879132, -18.1100361278495","48.7246210106428, -18.1100361278495","48.7246210106428, -18.0381709051199","48.6527557879132, -18.0381709051199"
"48.6527557879132, -18.1819013505791","48.7246210106428, -18.1819013505791","48.7246210106428, -18.1100361278495","48.6527557879132, -18.1100361278495"
"48.6527557879132, -18.2537665733086","48.7246210106428, -18.2537665733086","48.7246210106428, -18.1819013505791","48.6527557879132, -18.1819013505791"
"48.6527557879132, -18.3256317960382","48.7246210106428, -18.3256317960382","48.7246210106428, -18.2537665733086","48.6527557879132, -18.2537665733086"
"48.6527557879132, -18.3974970187678","48.7246210106428, -18.3974970187678","48.7246210106428, -18.3256317960382","48.6527557879132, -18.3256317960382"
"48.6527557879132, -18.4693622414973","48.7246210106428, -18.4693622414973","48.7246210106428, -18.3974970187678","48.6527557879132, -18.3974970187678"
"48.6527557879132, -18.5412274642269","48.7246210106428, -18.5412274642269","48.7246210106428, -18.4693622414973","48.6527557879132, -18.4693622414973"
"48.6527557879132, -18.6130926869564","48.7246210106428, -18.6130926869564","48.7246210106428, -18.5412274642269","48.6527557879132, -18.5412274642269"
"48.6527557879132, -18.684957909686","48.7246210106428, -18.684957909686","48.7246210106428, -18.6130926869564","48.6527557879132, -18.6130926869564"
"48.6527557879132, -18.7568231324156","48.7246210106428, -18.7568231324156","48.7246210106428, -18.684957909686","48.6527557879132, -18.684957909686"
"48.6527557879132, -18.8286883551451","48.7246210106428, -18.8286883551451","48.7246210106428, -18.7568231324156","48.6527557879132, -18.7568231324156"
"48.6527557879132, -18.9005535778747","48.7246210106428, -18.9005535778747","48.7246210106428, -18.8286883551451","48.6527557879132, -18.8286883551451"
"48.6527557879132, -18.9724188006042","48.7246210106428, -18.9724188006042","48.7246210106428, -18.9005535778747","48.6527557879132, -18.9005535778747"
"48.6527557879132, -19.0442840233338","48.7246210106428, -19.0442840233338","48.7246210106428, -18.9724188006042","48.6527557879132, -18.9724188006042"
"48.6527557879132, -19.1161492460634","48.7246210106428, -19.1161492460634","48.7246210106428, -19.0442840233338","48.6527557879132, -19.0442840233338"
"48.6527557879132, -19.1880144687929","48.7246210106428, -19.1880144687929","48.7246210106428, -19.1161492460634","48.6527557879132, -19.1161492460634"
"48.6527557879132, -19.2598796915225","48.7246210106428, -19.2598796915225","48.7246210106428, -19.1880144687929","48.6527557879132, -19.1880144687929"
"48.6527557879132, -19.3317449142521","48.7246210106428, -19.3317449142521","48.7246210106428, -19.2598796915225","48.6527557879132, -19.2598796915225"
"48.6527557879132, -19.4036101369816","48.7246210106428, -19.4036101369816","48.7246210106428, -19.3317449142521","48.6527557879132, -19.3317449142521"
"48.6527557879132, -19.4754753597112","48.7246210106428, -19.4754753597112","48.7246210106428, -19.4036101369816","48.6527557879132, -19.4036101369816"
"48.6527557879132, -19.5473405824407","48.7246210106428, -19.5473405824407","48.7246210106428, -19.4754753597112","48.6527557879132, -19.4754753597112"
"48.6527557879132, -19.6192058051703","48.7246210106428, -19.6192058051703","48.7246210106428, -19.5473405824407","48.6527557879132, -19.5473405824407"
"48.6527557879132, -19.6910710278999","48.7246210106428, -19.6910710278999","48.7246210106428, -19.6192058051703","48.6527557879132, -19.6192058051703"
"48.6527557879132, -19.7629362506294","48.7246210106428, -19.7629362506294","48.7246210106428, -19.6910710278999","48.6527557879132, -19.6910710278999"
"48.6527557879132, -19.834801473359","48.7246210106428, -19.834801473359","48.7246210106428, -19.7629362506294","48.6527557879132, -19.7629362506294"
"48.6527557879132, -19.9066666960885","48.7246210106428, -19.9066666960885","48.7246210106428, -19.834801473359","48.6527557879132, -19.834801473359"
"48.6527557879132, -19.9785319188181","48.7246210106428, -19.9785319188181","48.7246210106428, -19.9066666960885","48.6527557879132, -19.9066666960885"
"48.6527557879132, -20.0503971415477","48.7246210106428, -20.0503971415477","48.7246210106428, -19.9785319188181","48.6527557879132, -19.9785319188181"
"48.6527557879132, -20.1222623642772","48.7246210106428, -20.1222623642772","48.7246210106428, -20.0503971415477","48.6527557879132, -20.0503971415477"
"48.6527557879132, -20.1941275870068","48.7246210106428, -20.1941275870068","48.7246210106428, -20.1222623642772","48.6527557879132, -20.1222623642772"
"48.7246210106428, -16.5290012277991","48.7964862333724, -16.5290012277991","48.7964862333724, -16.4571360050696","48.7246210106428, -16.4571360050696"
"48.7246210106428, -16.6008664505287","48.7964862333724, -16.6008664505287","48.7964862333724, -16.5290012277991","48.7246210106428, -16.5290012277991"
"48.7246210106428, -16.6727316732583","48.7964862333724, -16.6727316732583","48.7964862333724, -16.6008664505287","48.7246210106428, -16.6008664505287"
"48.7246210106428, -16.7445968959878","48.7964862333724, -16.7445968959878","48.7964862333724, -16.6727316732583","48.7246210106428, -16.6727316732583"
"48.7246210106428, -16.8164621187174","48.7964862333724, -16.8164621187174","48.7964862333724, -16.7445968959878","48.7246210106428, -16.7445968959878"
"48.7246210106428, -16.888327341447","48.7964862333724, -16.888327341447","48.7964862333724, -16.8164621187174","48.7246210106428, -16.8164621187174"
"48.7246210106428, -16.9601925641765","48.7964862333724, -16.9601925641765","48.7964862333724, -16.888327341447","48.7246210106428, -16.888327341447"
"48.7246210106428, -17.0320577869061","48.7964862333724, -17.0320577869061","48.7964862333724, -16.9601925641765","48.7246210106428, -16.9601925641765"
"48.7246210106428, -17.1039230096356","48.7964862333724, -17.1039230096356","48.7964862333724, -17.0320577869061","48.7246210106428, -17.0320577869061"
"48.7246210106428, -17.1757882323652","48.7964862333724, -17.1757882323652","48.7964862333724, -17.1039230096356","48.7246210106428, -17.1039230096356"
"48.7246210106428, -17.2476534550948","48.7964862333724, -17.2476534550948","48.7964862333724, -17.1757882323652","48.7246210106428, -17.1757882323652"
"48.7246210106428, -17.3195186778243","48.7964862333724, -17.3195186778243","48.7964862333724, -17.2476534550948","48.7246210106428, -17.2476534550948"
"48.7246210106428, -17.3913839005539","48.7964862333724, -17.3913839005539","48.7964862333724, -17.3195186778243","48.7246210106428, -17.3195186778243"
"48.7246210106428, -17.4632491232835","48.7964862333724, -17.4632491232835","48.7964862333724, -17.3913839005539","48.7246210106428, -17.3913839005539"
"48.7246210106428, -17.535114346013","48.7964862333724, -17.535114346013","48.7964862333724, -17.4632491232835","48.7246210106428, -17.4632491232835"
"48.7246210106428, -17.6069795687426","48.7964862333724, -17.6069795687426","48.7964862333724, -17.535114346013","48.7246210106428, -17.535114346013"
